user,dataMode,time,error,qType,vRate,eRate,ans,correct,confidence,age,sex,degree,monitor,computer,expert,expertProgressive
jt8ow3bz,V20E15,14502,0.05,1,20,15,100000,105000,3,25-39,Male,High School,9 or smaller,gt60,novice,novice
jt8ow3bz,V20E15,13546,0,2,20,15,c,C,3,25-39,Male,High School,9 or smaller,gt60,novice,novice
jt8ow3bz,V20E15,10558,0.11,0,20,15,40000,45000,3,25-39,Male,High School,9 or smaller,gt60,novice,novice
jt8ow3bz,V20E15,20325,0.08,1,20,15,140000,130000,3,25-39,Male,High School,9 or smaller,gt60,novice,novice
jt8ow3bz,V20E15,15689,0,2,20,15,e,E,3,25-39,Male,High School,9 or smaller,gt60,novice,novice
jt8ow5s8,V10E15,30744,0.05,1,10,15,110000,105000,3,25-39,Male,High School,19,31-40,low-intermediate,novice
jt8ow5s8,V10E15,11542,0,2,10,15,c,C,4,25-39,Male,High School,19,31-40,low-intermediate,novice
jt8ow5s8,V10E15,25132,0.12,0,10,15,39500,45000,3,25-39,Male,High School,19,31-40,low-intermediate,novice
jt8ow5s8,V10E15,17352,0.13,1,10,15,113000,130000,4,25-39,Male,High School,19,31-40,low-intermediate,novice
jt8ow5s8,V10E15,9864,0,2,10,15,E,E,4,25-39,Male,High School,19,31-40,low-intermediate,novice
jt8ow6m9,V15E15,10646,0.05,1,15,15,100000,105000,3,25-39,Male,Bachelors,13,41-50,intermediate,low-intermediate
jt8ow6m9,V15E15,4992,0,2,15,15,c,C,2,25-39,Male,Bachelors,13,41-50,intermediate,low-intermediate
jt8ow6m9,V15E15,10784,0.11,0,15,15,50000,45000,3,25-39,Male,Bachelors,13,41-50,intermediate,low-intermediate
jt8ow6m9,V15E15,6130,0.08,1,15,15,120000,130000,3,25-39,Male,Bachelors,13,41-50,intermediate,low-intermediate
jt8ow6m9,V15E15,2628,0,2,15,15,e,E,4,25-39,Male,Bachelors,13,41-50,intermediate,low-intermediate
jt8owfk2,V5E5,21974,0,1,5,5,105000,105000,3,60,Female,Bachelors,15,51-60,intermediate,novice
jt8owfk2,V5E5,15058,0,2,5,5,c,C,3,60,Female,Bachelors,15,51-60,intermediate,novice
jt8owfk2,V5E5,14069,0.04,0,5,5,43000,45000,3,60,Female,Bachelors,15,51-60,intermediate,novice
jt8owfk2,V5E5,29379,0.04,1,5,5,125000,130000,3,60,Female,Bachelors,15,51-60,intermediate,novice
jt8owfk2,V5E5,28870,0,2,5,5,e,E,3,60,Female,Bachelors,15,51-60,intermediate,novice
jt8owga3,V15E20,22199,0.14,1,15,20,90000,105000,2,50-59,Female,High School,15,43789,low-intermediate,novice
jt8owga3,V15E20,9279,0,2,15,20,c,C,2,50-59,Female,High School,15,43789,low-intermediate,novice
jt8owga3,V15E20,16255,0,0,15,20,45000,45000,2,50-59,Female,High School,15,43789,low-intermediate,novice
jt8owga3,V15E20,18400,0.15,1,15,20,110000,130000,2,50-59,Female,High School,15,43789,low-intermediate,novice
jt8owga3,V15E20,13832,0,2,15,20,e,E,2,50-59,Female,High School,15,43789,low-intermediate,novice
jt8owuoi,V10E10,10416,0.1,1,10,10,115000,105000,2,25-39,Female,High School,15,43789,intermediate,novice
jt8owuoi,V10E10,920,1,2,10,10,a,C,3,25-39,Female,High School,15,43789,intermediate,novice
jt8owuoi,V10E10,12527,0.44,0,10,10,65000,45000,3,25-39,Female,High School,15,43789,intermediate,novice
jt8owuoi,V10E10,14385,0.02,1,10,10,132000,130000,3,25-39,Female,High School,15,43789,intermediate,novice
jt8owuoi,V10E10,10055,0,2,10,10,e,E,4,25-39,Female,High School,15,43789,intermediate,novice
jt8oxfkh,V20E10,14639,0.52,1,20,10,160000,105000,3,25-39,Female,High School,11,31-40,intermediate,intermediate
jt8oxfkh,V20E10,5986,0,2,20,10,c,C,3,25-39,Female,High School,11,31-40,intermediate,intermediate
jt8oxfkh,V20E10,8174,0.44,0,20,10,65000,45000,3,25-39,Female,High School,11,31-40,intermediate,intermediate
jt8oxfkh,V20E10,15309,0.48,1,20,10,193000,130000,3,25-39,Female,High School,11,31-40,intermediate,intermediate
jt8oxfkh,V20E10,7432,0,2,20,10,e,E,3,25-39,Female,High School,11,31-40,intermediate,intermediate
jt8oxfqx,V10E20,1285,0.1,1,10,20,95000,105000,3,25-39,Male,Masters,17,41-50,intermediate,intermediate
jt8oxfqx,V10E20,1088,1,2,10,20,40,C,3,25-39,Male,Masters,17,41-50,intermediate,intermediate
jt8oxfqx,V10E20,1379,1,0,10,20,90000,45000,3,25-39,Male,Masters,17,41-50,intermediate,intermediate
jt8oxfqx,V10E20,1299,0.35,1,10,20,85000,130000,3,25-39,Male,Masters,17,41-50,intermediate,intermediate
jt8oxfqx,V10E20,1327,1,2,10,20,85,E,3,25-39,Male,Masters,17,41-50,intermediate,intermediate
jt8oxj9p,V5E15,9103,0.05,1,5,15,100000,105000,2,40-49,Female,Bachelors,dontknow,43789,low-intermediate,novice
jt8oxj9p,V5E15,5129,0,2,5,15,c,C,3,40-49,Female,Bachelors,dontknow,43789,low-intermediate,novice
jt8oxj9p,V5E15,5856,0.04,0,5,15,43000,45000,2,40-49,Female,Bachelors,dontknow,43789,low-intermediate,novice
jt8oxj9p,V5E15,8824,0,1,5,15,130000,130000,2,40-49,Female,Bachelors,dontknow,43789,low-intermediate,novice
jt8oxj9p,V5E15,4232,0,2,5,15,E,E,4,40-49,Female,Bachelors,dontknow,43789,low-intermediate,novice
jt8oxkc8,V10E10,15975,0.01,1,10,10,104000,105000,2,18-24,Female,Unspecified,23 or larger,41-50,low-intermediate,novice
jt8oxkc8,V10E10,11619,0,2,10,10,C,C,4,18-24,Female,Unspecified,23 or larger,41-50,low-intermediate,novice
jt8oxkc8,V10E10,15429,0.04,0,10,10,43000,45000,3,18-24,Female,Unspecified,23 or larger,41-50,low-intermediate,novice
jt8oxkc8,V10E10,16038,0.05,1,10,10,137000,130000,2,18-24,Female,Unspecified,23 or larger,41-50,low-intermediate,novice
jt8oxkc8,V10E10,11761,0,2,10,10,E,E,3,18-24,Female,Unspecified,23 or larger,41-50,low-intermediate,novice
jt8oxszt,V5E10,13922,0.05,1,5,10,100000,105000,2,40-49,Female,Bachelors,23 or larger,41-50,novice,low-intermediate
jt8oxszt,V5E10,2948,0,2,5,10,c,C,4,40-49,Female,Bachelors,23 or larger,41-50,novice,low-intermediate
jt8oxszt,V5E10,5718,0,0,5,10,45000,45000,2,40-49,Female,Bachelors,23 or larger,41-50,novice,low-intermediate
jt8oxszt,V5E10,5689,0,1,5,10,130000,130000,2,40-49,Female,Bachelors,23 or larger,41-50,novice,low-intermediate
jt8oxszt,V5E10,3654,0,2,5,10,e,E,3,40-49,Female,Bachelors,23 or larger,41-50,novice,low-intermediate
jt8oy7ty,V20E10,7476,0,1,20,10,105000,105000,2,25-39,Male,Bachelors,15,31-40,intermediate,novice
jt8oy7ty,V20E10,7796,0,2,20,10,C,C,4,25-39,Male,Bachelors,15,31-40,intermediate,novice
jt8oy7ty,V20E10,8419,0.02,0,20,10,46000,45000,3,25-39,Male,Bachelors,15,31-40,intermediate,novice
jt8oy7ty,V20E10,8404,0,1,20,10,130000,130000,2,25-39,Male,Bachelors,15,31-40,intermediate,novice
jt8oy7ty,V20E10,7164,0,2,20,10,E,E,3,25-39,Male,Bachelors,15,31-40,intermediate,novice
jt8oyt9p,V20E15,14351,0.05,1,20,15,100000,105000,2,25-39,Male,Masters,19,gt60,high-intermediate,intermediate
jt8oyt9p,V20E15,9776,0,2,20,15,C,C,1,25-39,Male,Masters,19,gt60,high-intermediate,intermediate
jt8oyt9p,V20E15,3816,0.07,0,20,15,42000,45000,2,25-39,Male,Masters,19,gt60,high-intermediate,intermediate
jt8oyt9p,V20E15,8528,0.08,1,20,15,140000,130000,1,25-39,Male,Masters,19,gt60,high-intermediate,intermediate
jt8oyt9p,V20E15,5216,0,2,20,15,E,E,3,25-39,Male,Masters,19,gt60,high-intermediate,intermediate
jt8oyu45,V20E20,2487,0.43,1,20,20,60000,105000,3,25-39,Male,Bachelors,23 or larger,41-50,expert,expert
jt8oyu45,V20E20,1849,1,2,20,20,20k,C,4,25-39,Male,Bachelors,23 or larger,41-50,expert,expert
jt8oyu45,V20E20,824,0.44,0,20,20,65000,45000,4,25-39,Male,Bachelors,23 or larger,41-50,expert,expert
jt8oyu45,V20E20,1096,0.65,1,20,20,45000,130000,3,25-39,Male,Bachelors,23 or larger,41-50,expert,expert
jt8oyu45,V20E20,976,0,2,20,20,E,E,4,25-39,Male,Bachelors,23 or larger,41-50,expert,expert
jt8oyw1l,V20E15,8272,0.05,1,20,15,100000,105000,3,25-39,Male,Masters,dontknow,41-50,intermediate,low-intermediate
jt8oyw1l,V20E15,8042,0,2,20,15,C,C,4,25-39,Male,Masters,dontknow,41-50,intermediate,low-intermediate
jt8oyw1l,V20E15,13872,0,0,20,15,45000,45000,3,25-39,Male,Masters,dontknow,41-50,intermediate,low-intermediate
jt8oyw1l,V20E15,9213,0.15,1,20,15,150000,130000,3,25-39,Male,Masters,dontknow,41-50,intermediate,low-intermediate
jt8oyw1l,V20E15,6286,0,2,20,15,E,E,4,25-39,Male,Masters,dontknow,41-50,intermediate,low-intermediate
jt8oz9g9,V5E10,15523,0.05,1,5,10,100000,105000,3,25-39,Female,Bachelors,23 or larger,gt60,intermediate,low-intermediate
jt8oz9g9,V5E10,6194,0,2,5,10,C,C,4,25-39,Female,Bachelors,23 or larger,gt60,intermediate,low-intermediate
jt8oz9g9,V5E10,6431,0,0,5,10,45000,45000,3,25-39,Female,Bachelors,23 or larger,gt60,intermediate,low-intermediate
jt8oz9g9,V5E10,12320,0,1,5,10,130000,130000,3,25-39,Female,Bachelors,23 or larger,gt60,intermediate,low-intermediate
jt8oz9g9,V5E10,4316,0,2,5,10,E,E,4,25-39,Female,Bachelors,23 or larger,gt60,intermediate,low-intermediate
jt8ozlg5,V15E10,24168,0.01,1,15,10,106000,105000,1,25-39,Female,High School,19,41-50,novice,novice
jt8ozlg5,V15E10,8512,0,2,15,10,c,C,3,25-39,Female,High School,19,41-50,novice,novice
jt8ozlg5,V15E10,27592,0,0,15,10,45000,45000,2,25-39,Female,High School,19,41-50,novice,novice
jt8ozlg5,V15E10,8672,0.02,1,15,10,133000,130000,1,25-39,Female,High School,19,41-50,novice,novice
jt8ozlg5,V15E10,6144,1,2,15,10,4,E,4,25-39,Female,High School,19,41-50,novice,novice
jt8ozloe,V20E20,16828,0.05,1,20,20,110000,105000,2,25-39,Male,Bachelors,23 or larger,gt60,high-intermediate,high-intermediate
jt8ozloe,V20E20,5479,0,2,20,20,C,C,3,25-39,Male,Bachelors,23 or larger,gt60,high-intermediate,high-intermediate
jt8ozloe,V20E20,5283,0.07,0,20,20,42000,45000,2,25-39,Male,Bachelors,23 or larger,gt60,high-intermediate,high-intermediate
jt8ozloe,V20E20,18912,0,1,20,20,130000,130000,2,25-39,Male,Bachelors,23 or larger,gt60,high-intermediate,high-intermediate
jt8ozloe,V20E20,6076,0,2,20,20,E,E,2,25-39,Male,Bachelors,23 or larger,gt60,high-intermediate,high-intermediate
jt8ozovm,V20E10,10547,0.05,1,20,10,100000,105000,2,25-39,Male,Masters,13,43626,low-intermediate,low-intermediate
jt8ozovm,V20E10,5509,0,2,20,10,C,C,4,25-39,Male,Masters,13,43626,low-intermediate,low-intermediate
jt8ozovm,V20E10,11729,0.07,0,20,10,48000,45000,3,25-39,Male,Masters,13,43626,low-intermediate,low-intermediate
jt8ozovm,V20E10,15747,0.08,1,20,10,120000,130000,2,25-39,Male,Masters,13,43626,low-intermediate,low-intermediate
jt8ozovm,V20E10,10635,0,2,20,10,E,E,4,25-39,Male,Masters,13,43626,low-intermediate,low-intermediate
jt8ozvhv,V15E20,26744,0.1,1,15,20,115200,105000,3,25-39,Male,Masters,21,51-60,intermediate,low-intermediate
jt8ozvhv,V15E20,13192,0,2,15,20,C,C,3,25-39,Male,Masters,21,51-60,intermediate,low-intermediate
jt8ozvhv,V15E20,1256,0.02,0,15,20,46000,45000,2,25-39,Male,Masters,21,51-60,intermediate,low-intermediate
jt8ozvhv,V15E20,9784,0.02,1,15,20,127000,130000,3,25-39,Male,Masters,21,51-60,intermediate,low-intermediate
jt8ozvhv,V15E20,20127,0,2,15,20,E,E,3,25-39,Male,Masters,21,51-60,intermediate,low-intermediate
jt8ozxug,V15E10,6825,0.19,1,15,10,125000,105000,3,50-59,Male,High School,15,41-50,high-intermediate,intermediate
jt8ozxug,V15E10,8288,0,2,15,10,c,C,3,50-59,Male,High School,15,41-50,high-intermediate,intermediate
jt8ozxug,V15E10,26240,0.11,0,15,10,40000,45000,2,50-59,Male,High School,15,41-50,high-intermediate,intermediate
jt8ozxug,V15E10,16807,0.08,1,15,10,120000,130000,2,50-59,Male,High School,15,41-50,high-intermediate,intermediate
jt8ozxug,V15E10,8415,0,2,15,10,e,E,3,50-59,Male,High School,15,41-50,high-intermediate,intermediate
jt8p01rg,V5E10,4672,0.05,1,5,10,100000,105000,2,50-59,Female,High School,17,41-50,novice,novice
jt8p01rg,V5E10,4734,0,2,5,10,c,C,2,50-59,Female,High School,17,41-50,novice,novice
jt8p01rg,V5E10,5888,0.11,0,5,10,50000,45000,2,50-59,Female,High School,17,41-50,novice,novice
jt8p01rg,V5E10,5375,0,1,5,10,130000,130000,2,50-59,Female,High School,17,41-50,novice,novice
jt8p01rg,V5E10,5387,0,2,5,10,e,E,2,50-59,Female,High School,17,41-50,novice,novice
jt8p0ca3,V5E20,13478,0.03,1,5,20,102000,105000,3,40-49,Female,Bachelors,23 or larger,31-40,novice,novice
jt8p0ca3,V5E20,16014,0,2,5,20,C,C,3,40-49,Female,Bachelors,23 or larger,31-40,novice,novice
jt8p0ca3,V5E20,12547,0,0,5,20,45000,45000,2,40-49,Female,Bachelors,23 or larger,31-40,novice,novice
jt8p0ca3,V5E20,21264,0.05,1,5,20,124000,130000,2,40-49,Female,Bachelors,23 or larger,31-40,novice,novice
jt8p0ca3,V5E20,18898,0,2,5,20,E,E,3,40-49,Female,Bachelors,23 or larger,31-40,novice,novice
jt8p16fr,V15E20,33140,0.05,1,15,20,100000,105000,2,18-24,Male,Bachelors,23 or larger,41-50,low-intermediate,novice
jt8p16fr,V15E20,18816,0,2,15,20,C,C,2,18-24,Male,Bachelors,23 or larger,41-50,low-intermediate,novice
jt8p16fr,V15E20,20612,0.14,0,15,20,38500,45000,2,18-24,Male,Bachelors,23 or larger,41-50,low-intermediate,novice
jt8p16fr,V15E20,33718,0.15,1,15,20,110000,130000,2,18-24,Male,Bachelors,23 or larger,41-50,low-intermediate,novice
jt8p16fr,V15E20,17744,0,2,15,20,E,E,3,18-24,Male,Bachelors,23 or larger,41-50,low-intermediate,novice
jt8p17ph,V15E15,6713,0.05,1,15,15,100000,105000,4,18-24,Male,High School,13,gt60,intermediate,novice
jt8p17ph,V15E15,7904,0,2,15,15,C,C,4,18-24,Male,High School,13,gt60,intermediate,novice
jt8p17ph,V15E15,7832,0.13,0,15,15,51000,45000,4,18-24,Male,High School,13,gt60,intermediate,novice
jt8p17ph,V15E15,7753,0.05,1,15,15,124000,130000,4,18-24,Male,High School,13,gt60,intermediate,novice
jt8p17ph,V15E15,3664,0,2,15,15,E,E,4,18-24,Male,High School,13,gt60,intermediate,novice
jt8p1bjl,V5E20,20183,0.05,1,5,20,110000,105000,2,25-39,Male,Other,23 or larger,51-60,intermediate,novice
jt8p1bjl,V5E20,15616,0,2,5,20,c,C,2,25-39,Male,Other,23 or larger,51-60,intermediate,novice
jt8p1bjl,V5E20,24847,0.03,0,5,20,46500,45000,2,25-39,Male,Other,23 or larger,51-60,intermediate,novice
jt8p1bjl,V5E20,24457,0,1,5,20,130000,130000,1,25-39,Male,Other,23 or larger,51-60,intermediate,novice
jt8p1bjl,V5E20,15864,0,2,5,20,e,E,1,25-39,Male,Other,23 or larger,51-60,intermediate,novice
jt8p1fpl,V20E10,13423,0.62,1,20,10,170000,105000,2,25-39,Male,Bachelors,23 or larger,21-30,low-intermediate,low-intermediate
jt8p1fpl,V20E10,6538,0,2,20,10,c,C,4,25-39,Male,Bachelors,23 or larger,21-30,low-intermediate,low-intermediate
jt8p1fpl,V20E10,8190,0.67,0,20,10,75000,45000,3,25-39,Male,Bachelors,23 or larger,21-30,low-intermediate,low-intermediate
jt8p1fpl,V20E10,6274,0.54,1,20,10,200000,130000,3,25-39,Male,Bachelors,23 or larger,21-30,low-intermediate,low-intermediate
jt8p1fpl,V20E10,6357,0,2,20,10,e,E,4,25-39,Male,Bachelors,23 or larger,21-30,low-intermediate,low-intermediate
jt8p1iny,V20E20,1092,0,1,20,20,105000,105000,3,25-39,Male,Masters,17,41-50,intermediate,intermediate
jt8p1iny,V20E20,1142,0,2,20,20,c,C,3,25-39,Male,Masters,17,41-50,intermediate,intermediate
jt8p1iny,V20E20,2198,0.05,0,20,20,42700,45000,3,25-39,Male,Masters,17,41-50,intermediate,intermediate
jt8p1iny,V20E20,1928,0.22,1,20,20,101000,130000,3,25-39,Male,Masters,17,41-50,intermediate,intermediate
jt8p1iny,V20E20,2239,0,2,20,20,e,E,3,25-39,Male,Masters,17,41-50,intermediate,intermediate
jt8p1ioa,V5E20,1120,0.02,1,5,20,102400,105000,3,25-39,Male,Bachelors,15,41-50,low-intermediate,novice
jt8p1ioa,V5E20,2748,0,2,5,20,C,C,3,25-39,Male,Bachelors,15,41-50,low-intermediate,novice
jt8p1ioa,V5E20,19553,0.03,0,5,20,43700,45000,3,25-39,Male,Bachelors,15,41-50,low-intermediate,novice
jt8p1ioa,V5E20,641,1,1,5,20,0,130000,1,25-39,Male,Bachelors,15,41-50,low-intermediate,novice
jt8p1ioa,V5E20,4498,0,2,5,20,E,E,3,25-39,Male,Bachelors,15,41-50,low-intermediate,novice
jt8p1mu9,V5E20,11800,0,1,5,20,105000,105000,2,25-39,Male,Bachelors,23 or larger,41-50,novice,novice
jt8p1mu9,V5E20,10127,0,2,5,20,C,C,2,25-39,Male,Bachelors,23 or larger,41-50,novice,novice
jt8p1mu9,V5E20,4136,0.11,0,5,20,50000,45000,2,25-39,Male,Bachelors,23 or larger,41-50,novice,novice
jt8p1mu9,V5E20,5859,0.04,1,5,20,125000,130000,2,25-39,Male,Bachelors,23 or larger,41-50,novice,novice
jt8p1mu9,V5E20,14728,0,2,5,20,E,E,2,25-39,Male,Bachelors,23 or larger,41-50,novice,novice
jt8p1xcy,V20E10,12714,0.05,1,20,10,100000,105000,1,40-49,Female,High School,15,31-40,novice,novice
jt8p1xcy,V20E10,6878,0,2,20,10,C,C,2,40-49,Female,High School,15,31-40,novice,novice
jt8p1xcy,V20E10,11088,0,0,20,10,45000,45000,1,40-49,Female,High School,15,31-40,novice,novice
jt8p1xcy,V20E10,10310,0.08,1,20,10,140000,130000,1,40-49,Female,High School,15,31-40,novice,novice
jt8p1xcy,V20E10,6117,0,2,20,10,E,E,3,40-49,Female,High School,15,31-40,novice,novice
jt8p229q,V15E10,19429,0.24,1,15,10,130000,105000,3,25-39,Female,Bachelors,23 or larger,31-40,novice,novice
jt8p229q,V15E10,9349,0,2,15,10,C,C,3,25-39,Female,Bachelors,23 or larger,31-40,novice,novice
jt8p229q,V15E10,10136,0.33,0,15,10,60000,45000,3,25-39,Female,Bachelors,23 or larger,31-40,novice,novice
jt8p229q,V15E10,23524,0.23,1,15,10,160000,130000,3,25-39,Female,Bachelors,23 or larger,31-40,novice,novice
jt8p229q,V15E10,17112,0,2,15,10,E,E,3,25-39,Female,Bachelors,23 or larger,31-40,novice,novice
jt8p289m,V5E5,14191,0.01,1,5,5,105600,105000,2,25-39,Male,Bachelors,21,31-40,intermediate,intermediate
jt8p289m,V5E5,3376,1,2,5,5,A,C,3,25-39,Male,Bachelors,21,31-40,intermediate,intermediate
jt8p289m,V5E5,5016,0.02,0,5,5,46000,45000,3,25-39,Male,Bachelors,21,31-40,intermediate,intermediate
jt8p289m,V5E5,6000,0,1,5,5,130500,130000,3,25-39,Male,Bachelors,21,31-40,intermediate,intermediate
jt8p289m,V5E5,3983,0,2,5,5,E,E,3,25-39,Male,Bachelors,21,31-40,intermediate,intermediate
jt8p290k,V10E15,9216,0.05,1,10,15,110000,105000,3,25-39,Male,High School,17,43789,high-intermediate,low-intermediate
jt8p290k,V10E15,4586,0,2,10,15,C,C,4,25-39,Male,High School,17,43789,high-intermediate,low-intermediate
jt8p290k,V10E15,5415,0.11,0,10,15,50000,45000,3,25-39,Male,High School,17,43789,high-intermediate,low-intermediate
jt8p290k,V10E15,9078,0.08,1,10,15,140000,130000,2,25-39,Male,High School,17,43789,high-intermediate,low-intermediate
jt8p290k,V10E15,5808,0,2,10,15,e,E,3,25-39,Male,High School,17,43789,high-intermediate,low-intermediate
jt8p2j3o,V15E10,14447,0.05,1,15,10,110000,105000,1,25-39,Male,Masters,23 or larger,43789,low-intermediate,low-intermediate
jt8p2j3o,V15E10,9299,0,2,15,10,C,C,3,25-39,Male,Masters,23 or larger,43789,low-intermediate,low-intermediate
jt8p2j3o,V15E10,14409,0.02,0,15,10,44000,45000,3,25-39,Male,Masters,23 or larger,43789,low-intermediate,low-intermediate
jt8p2j3o,V15E10,14371,0.04,1,15,10,135000,130000,1,25-39,Male,Masters,23 or larger,43789,low-intermediate,low-intermediate
jt8p2j3o,V15E10,10105,0,2,15,10,E,E,2,25-39,Male,Masters,23 or larger,43789,low-intermediate,low-intermediate
jt8p2lut,V20E20,32696,0.1,1,20,20,115000,105000,1,25-39,Female,Bachelors,13,41-50,novice,novice
jt8p2lut,V20E20,12005,1,2,20,20,B,C,2,25-39,Female,Bachelors,13,41-50,novice,novice
jt8p2lut,V20E20,27629,0.29,0,20,20,32000,45000,1,25-39,Female,Bachelors,13,41-50,novice,novice
jt8p2lut,V20E20,12459,0.17,1,20,20,108000,130000,1,25-39,Female,Bachelors,13,41-50,novice,novice
jt8p2lut,V20E20,13658,0,2,20,20,E,E,4,25-39,Female,Bachelors,13,41-50,novice,novice
jt8p36pc,V20E15,9952,0.05,1,20,15,100000,105000,3,25-39,Female,High School,23 or larger,41-50,novice,novice
jt8p36pc,V20E15,14048,1,2,20,15,E,C,4,25-39,Female,High School,23 or larger,41-50,novice,novice
jt8p36pc,V20E15,11131,0.33,0,20,15,60000,45000,3,25-39,Female,High School,23 or larger,41-50,novice,novice
jt8p36pc,V20E15,8858,0.15,1,20,15,150000,130000,3,25-39,Female,High School,23 or larger,41-50,novice,novice
jt8p36pc,V20E15,7287,0,2,20,15,E,E,4,25-39,Female,High School,23 or larger,41-50,novice,novice
jt8p37hl,V15E10,11001,0.22,1,15,10,82000,105000,2,40-49,Male,Bachelors,21,43626,intermediate,intermediate
jt8p37hl,V15E10,10728,0,2,15,10,c,C,1,40-49,Male,Bachelors,21,43626,intermediate,intermediate
jt8p37hl,V15E10,14688,0.29,0,15,10,58000,45000,1,40-49,Male,Bachelors,21,43626,intermediate,intermediate
jt8p37hl,V15E10,14241,0.88,1,15,10,15000,130000,2,40-49,Male,Bachelors,21,43626,intermediate,intermediate
jt8p37hl,V15E10,10393,0,2,15,10,e,E,2,40-49,Male,Bachelors,21,43626,intermediate,intermediate
jt8p3hcx,V5E5,32372,0.01,1,5,5,104400,105000,1,25-39,Female,High School,11,43626,novice,novice
jt8p3hcx,V5E5,8865,0,2,5,5,c,C,3,25-39,Female,High School,11,43626,novice,novice
jt8p3hcx,V5E5,13024,0,0,5,5,45100,45000,2,25-39,Female,High School,11,43626,novice,novice
jt8p3hcx,V5E5,27560,0.02,1,5,5,132400,130000,2,25-39,Female,High School,11,43626,novice,novice
jt8p3hcx,V5E5,15782,0,2,5,5,E,E,3,25-39,Female,High School,11,43626,novice,novice
jt8p3tua,V10E15,14488,0.05,1,10,15,100000,105000,3,25-39,Female,Bachelors,23 or larger,43789,intermediate,low-intermediate
jt8p3tua,V10E15,17952,0,2,10,15,C,C,3,25-39,Female,Bachelors,23 or larger,43789,intermediate,low-intermediate
jt8p3tua,V10E15,11960,0.07,0,10,15,48000,45000,2,25-39,Female,Bachelors,23 or larger,43789,intermediate,low-intermediate
jt8p3tua,V10E15,18728,0.08,1,10,15,120000,130000,3,25-39,Female,Bachelors,23 or larger,43789,intermediate,low-intermediate
jt8p3tua,V10E15,19023,0,2,10,15,E,E,3,25-39,Female,Bachelors,23 or larger,43789,intermediate,low-intermediate
jt8p4g1v,V10E20,5912,0.33,1,10,20,140000,105000,4,25-39,Female,High School,21,31-40,novice,novice
jt8p4g1v,V10E20,2576,0,2,10,20,c,C,4,25-39,Female,High School,21,31-40,novice,novice
jt8p4g1v,V10E20,3129,0.33,0,10,20,60000,45000,3,25-39,Female,High School,21,31-40,novice,novice
jt8p4g1v,V10E20,1936,0.54,1,10,20,200000,130000,3,25-39,Female,High School,21,31-40,novice,novice
jt8p4g1v,V10E20,2800,0,2,10,20,e,E,4,25-39,Female,High School,21,31-40,novice,novice
jt8p4y1o,V10E5,6911,0.01,1,10,5,104000,105000,4,25-39,Male,Bachelors,23 or larger,31-40,expert,high-intermediate
jt8p4y1o,V10E5,5327,0,2,10,5,C,C,4,25-39,Male,Bachelors,23 or larger,31-40,expert,high-intermediate
jt8p4y1o,V10E5,4968,0.02,0,10,5,44000,45000,4,25-39,Male,Bachelors,23 or larger,31-40,expert,high-intermediate
jt8p4y1o,V10E5,8537,0.15,1,10,5,110000,130000,3,25-39,Male,Bachelors,23 or larger,31-40,expert,high-intermediate
jt8p4y1o,V10E5,2040,0,2,10,5,E,E,4,25-39,Male,Bachelors,23 or larger,31-40,expert,high-intermediate
jt8p5pxw,V5E20,34851,0.06,1,5,20,111000,105000,1,25-39,Female,High School,13,43789,novice,novice
jt8p5pxw,V5E20,9373,0,2,5,20,c,C,2,25-39,Female,High School,13,43789,novice,novice
jt8p5pxw,V5E20,14943,0.02,0,5,20,45800,45000,1,25-39,Female,High School,13,43789,novice,novice
jt8p5pxw,V5E20,25149,0.08,1,5,20,120000,130000,1,25-39,Female,High School,13,43789,novice,novice
jt8p5pxw,V5E20,23448,0,2,5,20,e,E,3,25-39,Female,High School,13,43789,novice,novice
jt8p771q,V20E5,2383,0.09,1,20,5,96000,105000,2,25-39,Male,Masters,15,31-40,intermediate,intermediate
jt8p771q,V20E5,3569,0,2,20,5,C,C,3,25-39,Male,Masters,15,31-40,intermediate,intermediate
jt8p771q,V20E5,2610,0.05,0,20,5,42700,45000,3,25-39,Male,Masters,15,31-40,intermediate,intermediate
jt8p771q,V20E5,2404,0.04,1,20,5,124800,130000,4,25-39,Male,Masters,15,31-40,intermediate,intermediate
jt8p771q,V20E5,3087,0,2,20,5,E,E,3,25-39,Male,Masters,15,31-40,intermediate,intermediate
jt8p77cs,V10E20,12644,0.43,1,10,20,150000,105000,3,25-39,Male,Masters,13,51-60,high-intermediate,intermediate
jt8p77cs,V10E20,10048,0,2,10,20,C,C,4,25-39,Male,Masters,13,51-60,high-intermediate,intermediate
jt8p77cs,V10E20,11029,0.33,0,10,20,60000,45000,4,25-39,Male,Masters,13,51-60,high-intermediate,intermediate
jt8p77cs,V10E20,7213,0.85,1,10,20,20000,130000,3,25-39,Male,Masters,13,51-60,high-intermediate,intermediate
jt8p77cs,V10E20,6759,0,2,10,20,E,E,4,25-39,Male,Masters,13,51-60,high-intermediate,intermediate
jt8p8o60,V10E20,3072,0.24,1,10,20,80000,105000,3,25-39,Female,High School,15,41-50,intermediate,low-intermediate
jt8p8o60,V10E20,5813,0,2,10,20,c,C,3,25-39,Female,High School,15,41-50,intermediate,low-intermediate
jt8p8o60,V10E20,6134,0.56,0,10,20,70000,45000,2,25-39,Female,High School,15,41-50,intermediate,low-intermediate
jt8p8o60,V10E20,4636,0.62,1,10,20,210000,130000,3,25-39,Female,High School,15,41-50,intermediate,low-intermediate
